 Branch:,           1 , # of structures:,          23  outlet temperatures
      JDAY,      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,    ELEVCL,
  343.5631,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.78,     11.12,      9.26,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.07,     11.85,     11.55,     11.04,      8.06,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.6053,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.78,     11.11,      9.22,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.08,     11.85,     11.55,     11.03,      8.04,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.6473,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.79,     11.12,      9.20,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.09,     11.86,     11.55,     11.04,      8.03,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.6892,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.80,     11.12,      9.16,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.10,     11.87,     11.56,     11.04,      8.01,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.7313,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.80,     11.12,      9.14,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.11,     11.88,     11.57,     11.04,      8.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.7719,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.80,     11.13,      9.15,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.11,     11.88,     11.57,     11.06,      8.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.8144,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.80,     11.16,      9.21,    -99.00,    -99.00,    -99.00,     12.59,    -99.00,     12.11,     11.87,     11.57,     11.09,      8.03,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.8555,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.79,     11.18,      9.29,    -99.00,    -99.00,    -99.00,     12.58,    -99.00,     12.11,     11.86,     11.56,     11.12,      8.07,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.8969,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.77,     11.19,      9.36,    -99.00,    -99.00,    -99.00,     12.58,    -99.00,     12.10,     11.84,     11.55,     11.13,      8.09,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.9387,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.75,     11.19,      9.38,    -99.00,    -99.00,    -99.00,     12.57,    -99.00,     12.09,     11.81,     11.54,     11.16,      8.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  343.9802,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.73,     11.18,      9.35,    -99.00,    -99.00,    -99.00,     12.56,    -99.00,     12.07,     11.79,     11.52,     11.15,      8.08,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     25.86,     35.15,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.0224,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.71,     11.18,      9.33,    -99.00,    -99.00,    -99.00,     12.54,    -99.00,     12.06,     11.76,     11.51,     11.13,      8.05,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.0638,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.69,     11.18,      9.30,    -99.00,    -99.00,    -99.00,     12.53,    -99.00,     12.05,     11.73,     11.50,     11.13,      8.04,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.1061,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.68,     11.18,      9.33,    -99.00,    -99.00,    -99.00,     12.52,    -99.00,     12.04,     11.72,     11.50,     11.11,      8.05,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.1469,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.68,     11.19,      9.36,    -99.00,    -99.00,    -99.00,     12.51,    -99.00,     12.02,     11.71,     11.50,     11.13,      8.06,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.1893,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.67,     11.20,      9.39,    -99.00,    -99.00,    -99.00,     12.50,    -99.00,     12.01,     11.70,     11.51,     11.15,      8.08,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.2304,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.66,     11.20,      9.40,    -99.00,    -99.00,    -99.00,     12.49,    -99.00,     12.00,     11.68,     11.50,     11.15,      8.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.2729,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.65,     11.20,      9.40,    -99.00,    -99.00,    -99.00,     12.48,    -99.00,     12.00,     11.67,     11.50,     11.16,      8.14,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.3143,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.64,     11.22,      9.41,    -99.00,    -99.00,    -99.00,     12.47,    -99.00,     11.99,     11.67,     11.49,     11.16,      8.17,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.3560,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.64,     11.23,      9.45,    -99.00,    -99.00,    -99.00,     12.46,    -99.00,     11.99,     11.66,     11.49,     11.16,      8.21,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.3975,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.63,     11.23,      9.50,    -99.00,    -99.00,    -99.00,     12.46,    -99.00,     11.98,     11.65,     11.48,     11.16,      8.26,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.4388,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.62,     11.22,      9.52,    -99.00,    -99.00,    -99.00,     12.46,    -99.00,     11.96,     11.64,     11.47,     11.16,      8.30,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
  344.4820,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,    -99.00,     11.60,     11.17,      9.52,    -99.00,    -99.00,    -99.00,     12.46,    -99.00,     11.95,     11.64,     11.45,     11.14,      8.33,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      1.94,     28.95,     32.07,      0.00,      0.00,      0.00,      1.92,      0.00,      2.12,      2.50,      7.92,      1.94,     33.90,    316.08,    317.60,    311.20,    304.80,    287.12,    280.72,    274.32,    252.98,    248.72,    244.45,    243.84,    231.65,    219.46,    287.12,    256.64,    226.16,    288.54,    273.32,    254.09,    245.56,    237.74,    228.45,    212.00,
